issueid,id,comment_seq,utr_seq,author,created,is_private,actionbody,author_role
1007323.0,1077955.0,2,0,4ggo,2022-06-30 08:35:38+00:00,0.0,"to provide our best support the following policy for tickets waiting customer feedback, and tickets under monitoring will be applied - ph_name team will remind the customer every two working days, after the second reminder if no response, the ph_name team will escalate the ticket and inform the customer that the ticket will be closed by end of second week if no response received.",others
1007323.0,1077957.0,3,0,4hgos,2022-06-30 08:36:20+00:00,0.0,greetings,assignee
1007323.0,1077957.0,3,1,4hgos,2022-06-30 08:36:20+00:00,0.0,kindly be informed that your ticket has been assigned.,assignee
1007323.0,1077957.0,3,2,4hgos,2022-06-30 08:36:20+00:00,0.0,"regards,",assignee
1007323.0,1077957.0,3,3,4hgos,2022-06-30 08:36:20+00:00,0.0,ph_name team,assignee
1007323.0,1077958.0,4,0,4hgos,2022-06-30 08:39:38+00:00,1.0,greetings,others
1007323.0,1077958.0,4,1,4hgos,2022-06-30 08:39:38+00:00,1.0,"as per discussion with ph_user , kindly be informed that this ticket has been assigned to you.",others
1007323.0,1077958.0,4,2,4hgos,2022-06-30 08:39:38+00:00,1.0,"regards,",others
1007323.0,1077958.0,4,3,4hgos,2022-06-30 08:39:38+00:00,1.0, ph_user ,others
1007323.0,1077958.0,4,4,4hgos,2022-06-30 08:39:38+00:00,1.0,ph_user,others
1007323.0,1077969.0,5,0,4kll,2022-06-30 08:54:32+00:00,0.0,greetings,others
1007323.0,1077969.0,5,1,4kll,2022-06-30 08:54:32+00:00,0.0,please ensure that user setup is done correctly and assigned to the correct  ph_user .,others
1007323.0,1077969.0,5,2,4kll,2022-06-30 08:54:32+00:00,0.0,let us know if we need to connect and check it.,others
1007323.0,1077969.0,5,3,4kll,2022-06-30 08:54:32+00:00,0.0,"regards,",others
1007323.0,1077969.0,5,4,4kll,2022-06-30 08:54:32+00:00,0.0, ph_user ,others
1007323.0,1077988.0,6,0,4hgpl,2022-06-30 09:35:00+00:00,0.0,greetings please connect at ph_link so that we can assist you.,assignee
1007323.0,1077988.0,6,1,4hgpl,2022-06-30 09:35:00+00:00,0.0,best regards  ph_user ,assignee
1007323.0,1078033.0,7,0,4hgpl,2022-06-30 11:19:12+00:00,0.0,"greetings as per our recent conversation over webex, please kindly check if the new user is assigned to the appropriate  ph_user  and let us know once you confirm it.",assignee
1007323.0,1078033.0,7,1,4hgpl,2022-06-30 11:19:12+00:00,0.0,"best regards,  ph_user ",assignee
1007323.0,1078748.0,8,0,4hgor,2022-07-05 03:22:24+00:00,1.0,greetings,others
1007323.0,1078748.0,8,1,4hgor,2022-07-05 03:22:24+00:00,1.0,kindly could you please post another reminder to the client to manage this ticket as well.,others
1007323.0,1078748.0,8,2,4hgor,2022-07-05 03:22:24+00:00,1.0,"regards,",others
1007323.0,1078748.0,8,3,4hgor,2022-07-05 03:22:24+00:00,1.0, ph_user ,others
1007323.0,1078748.0,8,4,4hgor,2022-07-05 03:22:24+00:00,1.0,ph_user,others
1007323.0,1078753.0,9,0,4hgpl,2022-07-05 04:02:21+00:00,0.0,greetings please kindly let us know if the issue still remains or not.,assignee
1007323.0,1078753.0,9,1,4hgpl,2022-07-05 04:02:21+00:00,0.0,"if the issue remains, please provide us a remote support session to business side so that we can check the issue directly from the application.",assignee
1007323.0,1078753.0,9,2,4hgpl,2022-07-05 04:02:21+00:00,0.0,looking forward to hearing from you.,assignee
1007323.0,1078753.0,9,3,4hgpl,2022-07-05 04:02:21+00:00,0.0,"best regards,  ph_user ",assignee
1007323.0,1078905.0,10,0,4hgpl,2022-07-05 10:38:15+00:00,0.0,greetings we received a confirmation from you via whatsapp that the problem has been resolved.,assignee
1007323.0,1078905.0,10,1,4hgpl,2022-07-05 10:38:15+00:00,0.0,"hence, we are closing this ticket from our side.",assignee
1007323.0,1078905.0,10,2,4hgpl,2022-07-05 10:38:15+00:00,0.0,"if you face any issue, please feel free to write us.",assignee
1007323.0,1078905.0,10,3,4hgpl,2022-07-05 10:38:15+00:00,0.0,best regards  ph_user ,assignee
1007329.0,211720894.0,0,0,adyz_0ygq,2022-06-30 09:42:23+00:00,0.0,dear's,reporter
1007329.0,211720894.0,0,1,adyz_0ygq,2022-06-30 09:42:23+00:00,0.0,"we have invalid inward file ( 1 file), kindly your help",reporter
1007329.0,211720894.0,0,2,adyz_0ygq,2022-06-30 09:42:23+00:00,0.0,ph_technical,reporter
1007329.0,1077991.0,1,0,z2w_x,2022-06-30 09:42:27+00:00,1.0,problem:,others
1007329.0,1077991.0,1,1,z2w_x,2022-06-30 09:42:27+00:00,1.0,invalid inward file management,others
1007329.0,1077991.0,1,2,z2w_x,2022-06-30 09:42:27+00:00,1.0,investigation and simulation:,others
1007329.0,1077991.0,1,3,z2w_x,2022-06-30 09:42:27+00:00,1.0,"after checking we found that there is 1 invalid n file, update the ph_technical as was ph_technical to ph_technical as the provided file, run the hash script for the mentioned ph_item and update the resolution for the invalid files from invalid to valid .",others
1007329.0,1077991.0,1,4,z2w_x,2022-06-30 09:42:27+00:00,1.0,development agile,others
1007329.0,1077991.0,1,5,z2w_x,2022-06-30 09:42:27+00:00,1.0,related issue :,others
1007329.0,1077991.0,1,6,z2w_x,2022-06-30 09:42:27+00:00,1.0,solution:,others
1007329.0,1077991.0,1,7,z2w_x,2022-06-30 09:42:27+00:00,1.0,1- did we resolve the problem and its symptoms?,others
1007329.0,1077991.0,1,8,z2w_x,2022-06-30 09:42:27+00:00,1.0,yes.,others
1007329.0,1077991.0,1,9,z2w_x,2022-06-30 09:42:27+00:00,1.0,2- did we understand and resolve the root cause of the problem?,others
1007329.0,1077991.0,1,10,z2w_x,2022-06-30 09:42:27+00:00,1.0,yes.,others
1007329.0,1077991.0,1,11,z2w_x,2022-06-30 09:42:27+00:00,1.0,3- will this problem appear at this customer or other customer site?,others
1007329.0,1077991.0,1,12,z2w_x,2022-06-30 09:42:27+00:00,1.0,no.,others
1007329.0,1077992.0,2,0,4ggo,2022-06-30 09:42:36+00:00,0.0,"to provide our best support the following policy for tickets waiting customer feedback, and tickets under monitoring will be applied - ph_name team will remind the customer every two working days, after the second reminder if no response, the ph_name team will escalate the ticket and inform the customer that the ticket will be closed by end of second week if no response received.",others
1007329.0,1077994.0,3,0,4hgrl,2022-06-30 09:43:43+00:00,0.0,greetings,assignee
1007329.0,1077994.0,3,1,4hgrl,2022-06-30 09:43:43+00:00,0.0,kindly be informed that your ticket has been assigned.,assignee
1007329.0,1077994.0,3,2,4hgrl,2022-06-30 09:43:43+00:00,0.0,"regards,",assignee
1007329.0,1077994.0,3,3,4hgrl,2022-06-30 09:43:43+00:00,0.0,ph_name team,assignee
1007329.0,1077995.0,4,0,adyz_0ygq,2022-06-30 09:44:59+00:00,0.0,dear's,reporter
1007329.0,1077995.0,4,1,adyz_0ygq,2022-06-30 09:44:59+00:00,0.0,webex link: ph_link,reporter
1007329.0,1077998.0,5,0,4hgrl,2022-06-30 09:46:53+00:00,1.0,greetings,others
1007329.0,1077998.0,5,1,4hgrl,2022-06-30 09:46:53+00:00,1.0,"as per the call with ph_user , kindly be informed that this ticket has been assigned to you.",others
1007329.0,1077998.0,5,2,4hgrl,2022-06-30 09:46:53+00:00,1.0,"regards,",others
1007329.0,1077998.0,5,3,4hgrl,2022-06-30 09:46:53+00:00,1.0, ph_user   ph_user ,others
1007329.0,1077998.0,5,4,4hgrl,2022-06-30 09:46:53+00:00,1.0,ph_user,others
1007329.0,1078004.0,6,0,4lsk,2022-06-30 09:57:48+00:00,0.0,greetings,assignee
1007329.0,1078004.0,6,1,4lsk,2022-06-30 09:57:48+00:00,0.0,the issue has been resolved.,assignee
1007329.0,1078004.0,6,2,4lsk,2022-06-30 09:57:48+00:00,0.0,"regards,",assignee
1007329.0,1078004.0,6,3,4lsk,2022-06-30 09:57:48+00:00,0.0, ph_user ,assignee
1007329.0,1078004.0,6,4,4lsk,2022-06-30 09:57:48+00:00,0.0,ph_user,assignee
1007343.0,211720907.0,0,0,t.y40ygh,2022-07-03 05:04:03+00:00,0.0,"please we need to find a proper solution as current integration from  ph_user  side is very slow for inward and sending ph_items one by one so it is sequential, we really need to change it by multi threading, handling the session is too slow and taking too much time to manage and most of the time we are asking for extension time from  ph_user !",reporter
1007343.0,1078110.0,1,0,z2w_x,2022-07-03 05:04:08+00:00,1.0,.,others
1007343.0,1078110.0,1,1,z2w_x,2022-07-03 05:04:08+00:00,1.0,problem: .,others
1007343.0,1078110.0,1,2,z2w_x,2022-07-03 05:04:08+00:00,1.0,investigation and simulation: .,others
1007343.0,1078110.0,1,3,z2w_x,2022-07-03 05:04:08+00:00,1.0,development agile related issue : .,others
1007343.0,1078110.0,1,4,z2w_x,2022-07-03 05:04:08+00:00,1.0,solution: 1- did we resolve the problem and its symptoms?,others
1007343.0,1078110.0,1,5,z2w_x,2022-07-03 05:04:08+00:00,1.0,2- did we understand and resolve the root cause of the problem?,others
1007343.0,1078110.0,1,6,z2w_x,2022-07-03 05:04:08+00:00,1.0,3- will this problem appear at this customer or other customer site?,others
1007343.0,1078111.0,2,0,4ggo,2022-07-03 05:04:12+00:00,0.0,"to provide our best support the following policy for tickets waiting customer feedback, and tickets under monitoring will be applied - ph_name team will remind the customer every two working days, after the second reminder if no response, the ph_name team will escalate the ticket and inform the customer that the ticket will be closed by end of second week if no response received.",others
1007343.0,1078112.0,3,0,4hgrl,2022-07-03 05:04:36+00:00,0.0,greetings,assignee
1007343.0,1078112.0,3,1,4hgrl,2022-07-03 05:04:36+00:00,0.0,kindly be informed that your ticket has been assigned.,assignee
1007343.0,1078112.0,3,2,4hgrl,2022-07-03 05:04:36+00:00,0.0,"regards,",assignee
1007343.0,1078112.0,3,3,4hgrl,2022-07-03 05:04:36+00:00,0.0,ph_name team,assignee
1007343.0,1078113.0,4,0,4hgrl,2022-07-03 05:06:58+00:00,1.0,greetings,others
1007343.0,1078113.0,4,1,4hgrl,2022-07-03 05:06:58+00:00,1.0,"as per the call with you , kindly be informed that this ticket has been assigned to you.",others
1007343.0,1078113.0,4,2,4hgrl,2022-07-03 05:06:58+00:00,1.0,"regards,",others
1007343.0,1078113.0,4,3,4hgrl,2022-07-03 05:06:58+00:00,1.0, ph_user   ph_user ,others
1007343.0,1078113.0,4,4,4hgrl,2022-07-03 05:06:58+00:00,1.0,ph_user,others
1007343.0,1078144.0,5,0,4kgh,2022-07-03 05:52:20+00:00,1.0,greetings,assignee
1007343.0,1078144.0,5,1,4kgh,2022-07-03 05:52:20+00:00,1.0,this ticket is a duplicate of,assignee
1007343.0,1078144.0,5,2,4kgh,2022-07-03 05:52:20+00:00,1.0,ph_link,assignee
1007343.0,1078144.0,5,3,4kgh,2022-07-03 05:52:20+00:00,1.0,so we will close this one and continue working on the other one,assignee
1007343.0,1078144.0,5,4,4kgh,2022-07-03 05:52:20+00:00,1.0,"regards,",assignee
1007343.0,1078346.0,6,0,t.y40ygh,2022-07-03 12:40:03+00:00,0.0,"dears,",reporter
1007343.0,1078346.0,6,1,t.y40ygh,2022-07-03 12:40:03+00:00,0.0,we need update for issue and fix it asap,reporter
1007343.0,1078546.0,7,0,4kgh,2022-07-04 08:03:11+00:00,0.0,greetings,others
1007343.0,1078546.0,7,1,4kgh,2022-07-04 08:03:11+00:00,0.0,ph_user will check internally and we will update you as soon as possible after checking with our  ph_user ,others
1007343.0,1078546.0,7,2,4kgh,2022-07-04 08:03:11+00:00,0.0,"regards,",others
1007343.0,1078999.0,8,0,4hlg,2022-07-05 14:16:48+00:00,0.0,greetings,others
1007343.0,1078999.0,8,1,4hlg,2022-07-05 14:16:48+00:00,0.0,"as per the meeting yesterday the bank will discuss the option of running the service with multi threading option (bank ph_technical side) , we will wait your feedback .",others
1007343.0,1078999.0,8,2,4hlg,2022-07-05 14:16:48+00:00,0.0,"regards,",others
1007343.0,1078999.0,8,3,4hlg,2022-07-05 14:16:48+00:00,0.0, ph_user ,others
1007343.0,1079312.0,9,0,4hgok,2022-07-07 06:31:37+00:00,0.0,greetings,assignee
1007343.0,1079312.0,9,1,4hgok,2022-07-07 06:31:37+00:00,0.0,kind reminder.,assignee
1007343.0,1079312.0,9,2,4hgok,2022-07-07 06:31:37+00:00,0.0,"regards,",assignee
1007343.0,1079312.0,9,3,4hgok,2022-07-07 06:31:37+00:00,0.0, ph_user ,assignee
1007343.0,1079670.0,10,0,4hgok,2022-07-13 06:16:02+00:00,0.0,greetings,assignee
1007343.0,1079670.0,10,1,4hgok,2022-07-13 06:16:02+00:00,0.0,any updates.,assignee
1007343.0,1079670.0,10,2,4hgok,2022-07-13 06:16:02+00:00,0.0,"regards,",assignee
1007343.0,1079670.0,10,3,4hgok,2022-07-13 06:16:02+00:00,0.0, ph_user ,assignee
1007343.0,1080393.0,11,0,4hgok,2022-07-17 07:56:06+00:00,0.0,greetings,assignee
1007343.0,1080393.0,11,1,4hgok,2022-07-17 07:56:06+00:00,0.0,kind reminder.,assignee
1007343.0,1080393.0,11,2,4hgok,2022-07-17 07:56:06+00:00,0.0,"regards,",assignee
1007343.0,1080393.0,11,3,4hgok,2022-07-17 07:56:06+00:00,0.0, ph_user ,assignee
1007343.0,1081043.0,12,0,t.y40ygh,2022-07-19 15:10:12+00:00,0.0,"dears,",reporter
1007343.0,1081043.0,12,1,t.y40ygh,2022-07-19 15:10:12+00:00,0.0,please provide with image fix to test it on uat,reporter
1007343.0,1081166.0,13,0,4hgok,2022-07-20 09:35:10+00:00,0.0,greetings ph_user :,assignee
1007343.0,1081166.0,13,1,4hgok,2022-07-20 09:35:10+00:00,0.0,"the fix is being worked on with the  ph_user ,",assignee
1007343.0,1081166.0,13,2,4hgok,2022-07-20 09:35:10+00:00,0.0,once done we will provide it.,assignee
1007343.0,1081166.0,13,3,4hgok,2022-07-20 09:35:10+00:00,0.0,"regards,",assignee
1007343.0,1081166.0,13,4,4hgok,2022-07-20 09:35:10+00:00,0.0, ph_user ,assignee
1007343.0,1082232.0,14,0,4ggo,2022-07-26 10:44:34+00:00,1.0,"greetings ph_user ,",others
1007343.0,1082232.0,14,1,4ggo,2022-07-26 10:44:34+00:00,1.0,i noticed the gitlab ticket linked that the fix was reverted and note indicated full upgrade.,others
1007343.0,1082232.0,14,2,4ggo,2022-07-26 10:44:34+00:00,1.0,what is the status of this issue?,others
1007343.0,1082244.0,15,0,4hlg,2022-07-26 11:22:33+00:00,0.0,greetings,others
1007343.0,1082244.0,15,1,4hlg,2022-07-26 11:22:33+00:00,0.0,"true, this was fixed and not implemented and now we reopened a new one to redo the change and i linked it with the new one",others
1007343.0,1082244.0,15,2,4hlg,2022-07-26 11:22:33+00:00,0.0,"regards,",others
1007343.0,1082244.0,15,3,4hlg,2022-07-26 11:22:33+00:00,0.0, ph_user ,others
1007343.0,1082245.0,16,0,4hlg,2022-07-26 11:22:34+00:00,1.0,greetings,others
1007343.0,1082245.0,16,1,4hlg,2022-07-26 11:22:34+00:00,1.0,"true, this was fixed and not implemented and now we reopened a new one to redo the change and i linked it with the new one",others
1007343.0,1082245.0,16,2,4hlg,2022-07-26 11:22:34+00:00,1.0,"regards,",others
1007343.0,1082245.0,16,3,4hlg,2022-07-26 11:22:34+00:00,1.0, ph_user ,others
1007343.0,1084292.0,17,0,4hgok,2022-08-04 13:34:19+00:00,1.0,.,assignee
1007343.0,1084306.0,18,0,4hgok,2022-08-04 14:42:32+00:00,0.0,greetings,assignee
1007343.0,1084306.0,18,1,4hgok,2022-08-04 14:42:32+00:00,0.0,attached here the updated .jar file,assignee
1007343.0,1084306.0,18,2,4hgok,2022-08-04 14:42:32+00:00,0.0,when need to deploy in the current test environment (not ph_name) in : ( ph_technical ph_code ph_technical ph_path ),assignee
1007343.0,1084306.0,18,3,4hgok,2022-08-04 14:42:32+00:00,0.0,we can test directly after restarting and deployment.,assignee
1007343.0,1084306.0,18,4,4hgok,2022-08-04 14:42:32+00:00,0.0,"regards,",assignee
1007343.0,1084306.0,18,5,4hgok,2022-08-04 14:42:32+00:00,0.0, ph_user ,assignee
1007343.0,1084419.0,19,0,t.y40ygh,2022-08-07 07:14:56+00:00,0.0,"dears,",reporter
1007343.0,1084419.0,19,1,t.y40ygh,2022-08-07 07:14:56+00:00,0.0,we install it and we restart the int.,reporter
1007343.0,1084419.0,19,2,t.y40ygh,2022-08-07 07:14:56+00:00,0.0,", what the next",reporter
1007343.0,1084441.0,20,0,4hgok,2022-08-07 08:04:31+00:00,0.0,greetings,assignee
1007343.0,1084441.0,20,1,4hgok,2022-08-07 08:04:31+00:00,0.0,"to test the fix, from bank side you need to allow multi-threading on ph_technical and test multiple checks.",assignee
1007343.0,1084441.0,20,2,4hgok,2022-08-07 08:04:31+00:00,0.0,since the fix allows multi-threading from  ph_user  side.,assignee
1007343.0,1084441.0,20,3,4hgok,2022-08-07 08:04:31+00:00,0.0,"regards,",assignee
1007343.0,1084441.0,20,4,4hgok,2022-08-07 08:04:31+00:00,0.0, ph_user   ph_name,assignee
1007343.0,1084451.0,21,0,4hgok,2022-08-07 08:30:47+00:00,0.0,greetings,assignee
1007343.0,1084451.0,21,1,4hgok,2022-08-07 08:30:47+00:00,0.0,we need to change  ph_user  send to ph_technical (working threads),assignee
1007343.0,1084451.0,21,2,4hgok,2022-08-07 08:30:47+00:00,0.0,in (ph_technical ph_code ph_technical ph_path .xml),assignee
1007343.0,1084451.0,21,3,4hgok,2022-08-07 08:30:47+00:00,0.0,and change it to the number of wanted threads.,assignee
1007343.0,1084451.0,21,4,4hgok,2022-08-07 08:30:47+00:00,0.0,"best regards,",assignee
1007343.0,1084451.0,21,5,4hgok,2022-08-07 08:30:47+00:00,0.0,ph_user,assignee
1007343.0,1084874.0,22,0,4hgok,2022-08-09 06:37:39+00:00,0.0,greetings,assignee
1007343.0,1084874.0,22,1,4hgok,2022-08-09 06:37:39+00:00,0.0,any updates?,assignee
1007343.0,1084874.0,22,2,4hgok,2022-08-09 06:37:39+00:00,0.0,"best regards,",assignee
1007343.0,1084874.0,22,3,4hgok,2022-08-09 06:37:39+00:00,0.0, ph_user ,assignee
1007343.0,1085521.0,23,0,4hgok,2022-08-11 12:35:29+00:00,0.0,greetings,assignee
1007343.0,1085521.0,23,1,4hgok,2022-08-11 12:35:29+00:00,0.0,kind reminder.,assignee
1007343.0,1085521.0,23,2,4hgok,2022-08-11 12:35:29+00:00,0.0,"regards,",assignee
1007343.0,1085521.0,23,3,4hgok,2022-08-11 12:35:29+00:00,0.0, ph_user,assignee
1007343.0,1085943.0,24,0,4hgok,2022-08-15 06:40:06+00:00,0.0,greetings,assignee
1007343.0,1085943.0,24,1,4hgok,2022-08-15 06:40:06+00:00,0.0,any updates?,assignee
1007343.0,1085943.0,24,2,4hgok,2022-08-15 06:40:06+00:00,0.0,"best regards,",assignee
1007343.0,1085943.0,24,3,4hgok,2022-08-15 06:40:06+00:00,0.0, ph_user ,assignee
1007343.0,1086521.0,25,0,4hgok,2022-08-17 07:38:15+00:00,0.0,greetings,assignee
1007343.0,1086521.0,25,1,4hgok,2022-08-17 07:38:15+00:00,0.0,kind reminder.,assignee
1007343.0,1086521.0,25,2,4hgok,2022-08-17 07:38:15+00:00,0.0,"regards,",assignee
1007343.0,1086521.0,25,3,4hgok,2022-08-17 07:38:15+00:00,0.0, ph_user,assignee
1007343.0,1087161.0,26,0,4hgok,2022-08-21 12:22:37+00:00,0.0,greetings,assignee
1007343.0,1087161.0,26,1,4hgok,2022-08-21 12:22:37+00:00,0.0,any updates?,assignee
1007343.0,1087161.0,26,2,4hgok,2022-08-21 12:22:37+00:00,0.0,"best regards,",assignee
1007343.0,1087161.0,26,3,4hgok,2022-08-21 12:22:37+00:00,0.0, ph_user ,assignee
1007343.0,1087617.0,27,0,t.y40ygh,2022-08-23 11:46:14+00:00,0.0,"ph_user we add attached file for ph_technical , please check it",reporter
1007343.0,1087817.0,28,0,4hgok,2022-08-24 09:19:58+00:00,1.0,"dears,",assignee
1007343.0,1087817.0,28,1,4hgok,2022-08-24 09:19:58+00:00,1.0,"kindly note that the  ph_user  from the banks side are working on it and we are waiting for their update,",assignee
